LGA,date,%stay,%anom
10050,2020-04-21,87.82092848321525,-2.529545944473699
10300,2020-04-21,91.24273550166984,-5.255388368156022
10650,2020-04-21,96.49989427518274,-1.759515764041486
12870,2020-04-21,96.52023002645824,-1.7202217549061705
15520,2020-04-21,91.4482355128227,-3.6665171102380545
17040,2020-04-21,100.0,0.0
18200,2020-04-21,88.08959130610017,-5.408908442097693
20110,2020-04-21,100.0,0.0
20260,2020-04-21,100.0,0.23990399857394262
20570,2020-04-21,85.8448148734586,-4.327682984010906
20660,2020-04-21,90.6438673379521,-2.1005377825132454
20740,2020-04-21,96.05521163303159,-1.482269039126205
20830,2020-04-21,96.46467698449949,-1.2577737081020723
20910,2020-04-21,90.03840308140654,-2.383527500011784
21010,2020-04-21,91.65584887568313,-3.0883176493671227
21110,2020-04-21,89.08785869714777,-2.8313135420881097
21180,2020-04-21,86.67778880684001,-3.1291340398478362
21270,2020-04-21,100.0,0.0
21370,2020-04-21,91.57993027395989,-2.773310271455365
21450,2020-04-21,95.86222425384247,-0.443742428261662
21610,2020-04-21,91.75562068259751,-0.9387151590152021
21670,2020-04-21,96.25292740046838,-1.8752993356189407
21750,2020-04-21,89.65699208443272,-1.9703125428599755
21830,2020-04-21,98.71014883042992,-1.1439654076299322
21890,2020-04-21,87.40123566463618,-2.8625395432159473
22110,2020-04-21,93.12595681066094,-2.7980875085176438
22170,2020-04-21,92.27006488631385,-2.040109576043425
22250,2020-04-21,100.0,0.37362912773715173
22310,2020-04-21,89.11508277324778,-1.9092222991685115
22410,2020-04-21,99.27963326784544,-0.41011896541408577
22490,2020-04-21,99.01768542837372,-0.12380570551490111
22620,2020-04-21,88.52160358475591,-3.5774072761831754
22670,2020-04-21,82.63302600014876,-5.779409926961742
22750,2020-04-21,89.5847897637685,-3.1053733336671607
22830,2020-04-21,87.65392765949544,-4.218059472317648
22910,2020-04-21,100.0,0.12403935989211412
22980,2020-04-21,100.0,0.08286377195889649
23110,2020-04-21,86.77775401883564,-5.591199280297476
23190,2020-04-21,91.7975567190227,-1.5734368085505657
23270,2020-04-21,88.1931322936874,-3.272856147040759
23350,2020-04-21,98.9322785290394,-0.5661505227625541
23430,2020-04-21,87.90309910293267,-4.362671710218158
23670,2020-04-21,92.00825616408159,-2.1364134429936343
23810,2020-04-21,91.33893872643071,-2.815414413853412
23940,2020-04-21,100.0,0.0
24130,2020-04-21,99.68817787488345,-0.18540346595335988
24210,2020-04-21,92.76619592367771,-1.706197579224611
24250,2020-04-21,88.69055892502482,-5.79177819027249
24330,2020-04-21,84.45449861794447,-4.37986253646444
24410,2020-04-21,88.94900375347386,-3.2236070913334025
24600,2020-04-21,76.99578685855785,-8.050751163388526
24650,2020-04-21,94.12753354446261,-0.026946890781143207
24780,2020-04-21,89.62477004673765,-2.7373982526768814
24850,2020-04-21,97.86577911515278,-1.1932653544746596
24900,2020-04-21,97.14462502975961,-1.4145861678091953
24970,2020-04-21,86.60870231433032,-4.585736869360746
25060,2020-04-21,89.00507117551378,-1.713369404037579
25150,2020-04-21,96.75638937622917,-0.6455797534787533
25250,2020-04-21,88.38073764928566,-2.26862922935388
25340,2020-04-21,96.26772786854357,-1.3952341068691587
25430,2020-04-21,98.35652447515515,-0.8882830993667934
25490,2020-04-21,99.48616598063151,-0.17044109720760758
25620,2020-04-21,100.0,0.18035373095925955
25710,2020-04-21,96.59144209643513,-0.4530509523372084
25810,2020-04-21,97.86286304945975,-0.2847935313551986
25900,2020-04-21,86.85001825315018,-3.5101017500046683
25990,2020-04-21,100.0,0.0
26080,2020-04-21,100.0,0.0
26170,2020-04-21,98.21562799882027,-0.5954134338331363
26260,2020-04-21,93.97089397089398,-1.9103137306965001
26350,2020-04-21,86.17071724065082,-3.504289757450263
26430,2020-04-21,100.0,0.0
26490,2020-04-21,100.0,0.023703458891644047
26610,2020-04-21,96.17856920491292,-1.9712155055348846
26670,2020-04-21,100.0,0.0
26700,2020-04-21,93.30139664805476,-2.069324714780907
26730,2020-04-21,85.35224298508781,-4.4664258604453995
26810,2020-04-21,95.01314879548698,-1.5843898414890867
26890,2020-04-21,100.0,0.0
26980,2020-04-21,89.84892525821319,-3.3276877153243456
27070,2020-04-21,91.12989929179179,-1.2075258894921004
27170,2020-04-21,85.46310152834833,-4.292475151498221
27260,2020-04-21,90.21970469536122,-1.3075962778890782
27350,2020-04-21,84.06645185771066,-4.707060429127541
27450,2020-04-21,95.8011814964398,-0.44716400034525705
27630,2020-04-21,100.0,0.0
29399,2020-04-21,100.0,0.0
10050,2020-04-22,88.64578413995554,-1.6140573840434658
10300,2020-04-22,94.7264650546554,-1.6379540407738258
10650,2020-04-22,97.96441928153605,-0.2685747958624085
12870,2020-04-22,97.38456981978707,-0.8401251866169912
15520,2020-04-22,94.11169939213288,-0.860768583695426
17040,2020-04-22,100.0,0.0
18200,2020-04-22,91.28253116673031,-1.9803119164736094
20110,2020-04-22,100.0,0.0
20260,2020-04-22,100.0,0.23990399857394262
20570,2020-04-22,87.80803029077924,-2.1397189461893396
20660,2020-04-22,90.8407787536886,-1.8878645783436343
20740,2020-04-22,97.05810950647187,-0.45366037545173654
20830,2020-04-22,97.4595724085267,-0.23938861454234628
20910,2020-04-22,91.15837254648896,-1.1692959638282985
21010,2020-04-22,93.2725708781614,-1.3788877430884305
21110,2020-04-22,91.0584475630955,-0.6819799016460681
21180,2020-04-22,87.39480748461615,-2.3277958748818994
21270,2020-04-22,100.0,0.0
21370,2020-04-22,92.86123251620032,-1.4130037590772804
