date,code,km,stay,weight,visit
2020-04-04,2000,5.500102642477906,0.9347494767197148,9.163810509667383e-05,0.0
2020-04-04,2006,2.5439495186758907,0.958961113040888,7.305721811172425e-06,0.0
2020-04-04,2007,5.628992967864569,0.9336452400325467,2.1860373570124413e-05,0.0
2020-04-04,2008,5.057574919012806,0.93824543821143,2.411879261337776e-05,0.0
2020-04-04,2009,5.257926482220366,0.9497752784718885,1.4744690876861178e-05,0.0
2020-04-04,2010,4.851623758493972,0.9391809249027793,6.0025563164278776e-05,0.0
2020-04-04,2011,2.8133691334602893,0.9483906362298511,1.3550672850936604e-05,0.0
2020-04-04,2015,2.4926298865088263,0.9597646105329731,4.979587346672414e-05,0.0
2020-04-04,2016,2.4204396915771937,0.9564226545329141,2.286835143041711e-05,0.0
2020-04-04,2017,2.427585863740842,0.9576144127142743,3.3244861897837744e-05,0.0
2020-04-04,2018,2.4711728561746473,0.975164353886223,2.5615686235463014e-05,0.0
2020-04-04,2019,2.506822373187307,0.9871175186823203,2.462680135589187e-05,0.0
2020-04-04,2020,2.7887756702639037,0.9737989023585963,3.0819445607744156e-05,0.0
2020-04-04,2021,2.526088527359669,0.9483887409587898,4.2643534467324244e-05,0.0
2020-04-04,2022,2.5978832678795154,0.9356060606060603,1.6698834873575568e-05,0.0
2020-04-04,2023,2.1398498691010532,0.9576330152901502,1.2763606462552835e-05,0.0
2020-04-04,2024,2.7099301028753766,0.9370957620408243,1.649305081288618e-05,0.0
2020-04-04,2025,2.366335047959282,0.9493864239997821,7.736326709023584e-06,0.0
2020-04-04,2026,2.6744251862626784,0.9433672824570808,3.229422349625456e-05,0.0
2020-04-04,2027,2.5576754521536147,0.9503887750824928,1.024931999103763e-05,0.0
2020-04-04,2028,2.045485657455812,0.9582464058483535,3.808846677811648e-06,0.0
2020-04-04,2029,2.301992545516052,0.9602977916256217,1.577387902886859e-05,0.0
2020-04-04,2030,2.214393916027851,0.9781943585155654,9.215807067408586e-06,0.0
2020-04-04,2031,2.6524991047095696,0.9545887969128158,4.7322221650298076e-05,0.0
2020-04-04,2032,2.373707866196086,0.9786474960181533,1.235542048292762e-05,0.0
2020-04-04,2033,2.453285794744434,0.9683734787380398,1.5094484726645925e-05,0.0
2020-04-04,2034,2.5981669123881415,0.9556618629298294,2.3512890730190413e-05,0.0
2020-04-04,2035,2.23324214597005,0.9814175729561208,3.593992472102536e-05,0.0
2020-04-04,2036,2.619121542750576,0.9884109359332744,3.2360748972781434e-05,0.0
2020-04-04,2037,2.9305349258334696,0.9614062028577947,2.2578069083963332e-05,0.0
2020-04-04,2038,2.2437891468451445,0.9732177491779266,1.2070487088564898e-05,0.0
2020-04-04,2039,2.7309734517882096,0.9930766950835765,8.696843952799206e-06,0.0
2020-04-04,2040,2.7345985996218753,0.9838867086344993,2.5419792521048646e-05,0.0
2020-04-04,2041,4.010619195475062,0.9890855245934903,1.8234227647087333e-05,0.0
2020-04-04,2042,2.2943355607999107,0.9523700495642394,2.387244968476396e-05,0.0
2020-04-04,2043,2.2749864024511837,0.9503629546186442,9.941587308705736e-06,0.0
2020-04-04,2044,2.9275583172683226,0.966534965523456,2.631160635012985e-05,0.0
2020-04-04,2045,2.0474006453185742,0.9968623970557208,1.2083184897547376e-05,0.0
2020-04-04,2046,2.028379938956217,0.9987896013175165,1.7938636534961378e-05,0.0
2020-04-04,2047,,1.0,4.320313835053971e-06,0.0
2020-04-04,2048,2.5067974688613326,0.9700472496943732,9.820919732806099e-06,0.0
2020-04-04,2049,2.521355472726971,0.9777213798014166,1.5394146530655375e-05,0.0
2020-04-04,2050,2.212663004641847,0.9555394987373761,9.205952596653045e-06,0.0
2020-04-04,2052,2.4873353652576107,0.9729400292540226,2.791359196832275e-06,0.0
2020-04-04,2060,3.0455876445777306,0.9740039948535528,2.1767604667174062e-05,0.0
2020-04-04,2061,2.951009066571478,0.9784922917916976,4.736904873011158e-06,0.0
2020-04-04,2062,2.843719636754536,0.9753211288424359,1.192974261753263e-05,0.0
2020-04-04,2063,2.667425395550512,0.9951375775327956,6.625674333171814e-06,0.0
2020-04-04,2064,2.6388085402489123,0.9775566499716338,1.4886165757444206e-05,0.0
2020-04-04,2065,2.7795101453607085,0.9768825048239802,2.9783726540046152e-05,0.0
2020-04-04,2066,2.3406946908315676,0.9940926720322979,2.9686815254953366e-05,0.0
2020-04-04,2067,3.018162092668058,0.9796100384471184,2.306450386279918e-05,0.0
2020-04-04,2068,2.7117184077363174,0.9990947957083123,1.3297391781348608e-05,0.0
2020-04-04,2069,3.2561894619213283,0.9799463271510127,1.691174740998148e-05,0.0
2020-04-04,2070,3.256189461920937,0.9991895825070799,9.977113432077743e-06,0.0
2020-04-04,2071,,1.0,1.00110350781304e-05,0.0
2020-04-04,2072,,1.0,5.028596175396002e-06,0.0
2020-04-04,2073,2.030897738651238,0.9972796394409029,1.6851909330539898e-05,0.0
2020-04-04,2074,2.0308977386514804,0.9995807753346848,1.6816012006430883e-05,0.0
2020-04-04,2075,,1.0,1.4435842302444452e-05,0.0
2020-04-04,2076,2.0325903535631027,0.9948647692128433,2.5025977773510753e-05,0.0
2020-04-04,2077,2.032598748935748,0.9792582077310223,3.744341817416064e-05,0.0
2020-04-04,2079,,1.0,8.781292336913865e-06,0.0
2020-04-04,2080,,1.0,2.8299697864000383e-06,0.0
2020-04-04,2081,,1.0,4.587752687279167e-06,0.0
2020-04-04,2082,,1.0,4.545190815794583e-06,0.0
2020-04-04,2084,,1.0,2.5779019856435246e-06,0.0
