date,code,km,stay,weight,visit
2020-04-04,203011034.0,,1.0,3.2489524670326775e-06,0.0
2020-04-04,203021037.0,,1.0,3.451834653237463e-05,0.0
2020-04-04,203021038.0,1.923135733536382,0.9931785485303191,7.539363596035419e-05,0.0014973810659973635
2020-04-04,203021039.0,,1.0,3.176678134444892e-05,0.0
2020-04-04,203021040.0,,1.0,4.012425673256869e-05,0.0
2020-04-04,203021041.0,,1.0,7.552662791570681e-05,0.0
2020-04-04,203021042.0,,1.0,4.3333546455502864e-05,0.0
2020-04-04,203021043.0,1.9231357335358121,0.9999181455304512,4.1604121593026314e-05,0.00013737970112329294
2020-04-04,203021044.0,,1.0,2.7158557844808185e-05,0.0
2020-04-04,203021045.0,,1.0,3.803747716678294e-05,0.0
2020-04-04,203021046.0,,1.0,1.8932378870256465e-05,0.0
2020-04-04,203021047.0,1.923135733536418,0.9983690888240728,3.7179881605460995e-05,0.0008623615179586903
2020-04-04,203031048.0,,1.0,3.1935735041288684e-05,0.0
2020-04-04,203031050.0,,1.0,5.557303317987255e-05,0.0
2020-04-04,203031051.0,,1.0,1.403635441862843e-05,0.0
2020-04-04,203031052.0,,1.0,5.55952862170494e-06,0.0
2020-04-04,203031053.0,,1.0,3.556449155129182e-05,0.0
2020-04-04,206011105.0,2.014993059500861,0.9937563328280058,5.577643909078541e-05,0.013207099456407105
2020-04-04,206011106.0,1.9311733997397924,0.9922598872943936,1.891515265506978e-05,0.00339528574901826
2020-04-04,206011107.0,4.3142503132712475,0.9988483014571039,2.611162280232523e-05,0.0009141417284372682
2020-04-04,206011108.0,1.931348231688518,0.9994358370816432,5.0122658256079235e-05,0.0019025595805866895
2020-04-04,206011109.0,,1.0,2.0601426339194124e-05,0.0
2020-04-04,206021110.0,,1.0,1.3361106403004325e-05,0.00012426157929611015
2020-04-04,206021111.0,1.931108851665355,0.9967278606152035,4.525227100554159e-05,0.004130068028937466
2020-04-04,206021112.0,1.931607944291401,0.9988228725009559,3.600229365442886e-05,0.0021012948209740896
2020-04-04,206031113.0,3.540755425900283,0.9949958780151699,3.22728896319666e-05,0.0056358305583631895
2020-04-04,206031114.0,,1.0,5.70529179532531e-05,0.0
