date,code,km,stay,weight,visit
2020-04-21,201011001.0,5.058724514799664,0.8774234637057139,1.9708006001340055e-05,0.0022340442926426255
2020-04-21,201011002.0,4.755301386834105,0.8397118023143347,2.8717028346475852e-05,0.004197369043712733
2020-04-21,201011003.0,4.942731477719775,0.885307524579042,4.342025546526497e-05,0.00417870023276582
2020-04-21,201011004.0,5.056622205466105,0.8786333239809689,4.958013265093518e-05,0.004899413943204289
2020-04-21,201011005.0,6.326107696137528,0.9586786970335051,8.472323156177935e-06,0.000319167269468619
2020-04-21,201011006.0,5.218988413306928,0.8960159633961886,2.731037631588781e-05,0.002934676808759608
2020-04-21,201011007.0,5.441596577366408,0.9642968716028092,6.693717466222014e-06,0.0002819998595089358
2020-04-21,201011008.0,5.651055572474004,0.8535127023440935,3.0258459756338842e-05,0.003920001899981357
2020-04-21,201021009.0,3.8671601309327612,0.995678307931059,6.99232302094929e-06,4.067705447127096e-05
2020-04-21,201021010.0,,1.0,7.483262375538157e-06,0.0
2020-04-21,201021011.0,,1.0,9.114068768775911e-06,0.0
2020-04-21,201021012.0,6.838366103322041,0.9946348281466398,5.212908584725954e-06,1.3284244330891079e-05
2020-04-21,201031013.0,,1.0,1.8995382475590887e-06,0.0
2020-04-21,201031014.0,,1.0,2.7228970828221827e-06,0.0
2020-04-21,201031015.0,,1.0,3.968070603555183e-06,0.0
2020-04-21,201031016.0,3.9006025188292095,0.9618790962857616,1.085621900055048e-05,0.000117471221150661
2020-04-21,201031017.0,3.90060251882922,0.9791273351759088,7.5673781259709834e-06,0.00012358387158961613
2020-04-21,202011018.0,4.866827225616709,0.8501557149846284,3.267443365145115e-05,0.0038337525061006763
2020-04-21,202011019.0,4.749951544616876,0.9072819738265053,2.4205745560849125e-05,0.002355216678165595
2020-04-21,202011020.0,5.155169144163361,0.8352134533477491,2.432925054255201e-05,0.0035666581246550145
2020-04-21,202011021.0,4.602450486151323,0.9040752903849109,1.4857848161536911e-05,0.0014638518501446764
2020-04-21,202011022.0,5.125775524030422,0.8959543681259756,3.532869109548398e-05,0.0029662622700250586
2020-04-21,202011023.0,5.171949166146912,0.921183659557586,1.8417689044929743e-05,0.0014102845939208543
2020-04-21,202011024.0,4.744184727529337,0.9596239281275141,1.6428266384314746e-05,0.0009375830744730555
2020-04-21,202011025.0,5.635898007968555,0.9276816835525291,2.6486561748807888e-05,0.0020564553422143185
2020-04-21,202021026.0,7.184987363091802,0.976664850929545,9.871005192903222e-06,0.00019318723010976975
2020-04-21,202021027.0,3.8997012491124137,0.9930714909531246,1.1616812381383992e-05,0.00012941291605343143
2020-04-21,202021028.0,3.899701249112289,0.9820944254092882,7.412577206336559e-06,3.862885681748879e-06
2020-04-21,202021029.0,,1.0,4.909743179058577e-06,0.0
2020-04-21,202021030.0,3.8897790901031946,0.980199546017455,1.3215418711964772e-05,0.0
2020-04-21,202021031.0,,1.0,7.946190713670864e-06,0.0
2020-04-21,202031032.0,5.462205383572297,0.9780726385794303,7.331170798305481e-06,0.00018479324083183426
2020-04-21,202031033.0,,1.0,5.1074359209241505e-06,0.0
2020-04-21,203011034.0,,1.0,1.0165453704562938e-05,0.00011897654266516439
2020-04-21,203011035.0,,1.0,6.504880923549816e-06,0.0
2020-04-21,203011036.0,,1.0,4.0411334559708455e-06,0.0
2020-04-21,203021037.0,5.688341057795743,0.8766158313682424,3.160888890862507e-05,0.0038719315209629845
2020-04-21,203021038.0,6.634519173785711,0.9099895975945839,5.91992189978853e-05,0.003608182121628765
2020-04-21,203021039.0,6.237839716288518,0.8404819216919147,3.5027564901307876e-05,0.004609777016546109
2020-04-21,203021040.0,6.067585115056264,0.8798185111282726,3.0172508292672345e-05,0.003355606555443284
2020-04-21,203021041.0,5.962276099352347,0.920223868070678,5.89002145578518e-05,0.004457902205321933
2020-04-21,203021042.0,5.31128374004233,0.9047728154164081,3.3808594784114836e-05,0.0029574281344553833
2020-04-21,203021043.0,6.126675155021695,0.9794023156890418,2.9647811771707836e-05,0.0006770591608031094
2020-04-21,203021044.0,10.7359717604143,0.9442892308169254,1.9348022160357085e-05,0.0015268369828485612
2020-04-21,203021045.0,6.355800636739767,0.8686439433424384,2.7473351231189582e-05,0.0030750342986440946
2020-04-21,203021046.0,5.859553738579478,0.8536785861076861,1.8854105918627807e-05,0.0028381454430122265
2020-04-21,203021047.0,6.545722827109009,0.8832317280374139,3.802509287345997e-05,0.003995951467245587
2020-04-21,203031048.0,,1.0,9.253629894049427e-06,0.00010986507228504819
2020-04-21,203031049.0,,1.0,4.8460704282094365e-06,0.0
2020-04-21,203031050.0,5.3749200553288,0.9831721222317464,3.9924691488903896e-05,0.00035578566612287963
2020-04-21,203031051.0,,1.0,1.1379336690976371e-05,0.0
2020-04-21,203031052.0,6.697628374973425,0.9987629735170646,2.4561044937575445e-06,8.58457870214147e-06
2020-04-21,203031053.0,,1.0,1.3844698081698351e-05,0.0
2020-04-21,204011054.0,,1.0,7.272780408330056e-06,0.0
2020-04-21,204011055.0,,1.0,5.46602250360763e-06,0.0
2020-04-21,204011056.0,3.8870695959054142,0.9848887233944991,2.4371078735408094e-05,0.0
2020-04-21,204011057.0,3.8997012491122995,0.9245190222053606,9.886567118703962e-06,0.0
2020-04-21,204011058.0,,1.0,4.487178048174349e-06,0.0
2020-04-21,204011059.0,3.901198809406557,0.9738164963378589,8.152730752274976e-06,0.00014177604409022578
2020-04-21,204011060.0,3.9010492989995407,0.9815657431165089,8.92374380686801e-06,6.152956597432508e-05
