date,code,km,stay,weight,visit
2020-04-04,10500.0,3.0246652057167513,0.9785936812813434,0.0004542129840527011,0.0766710298483152
2020-04-04,10750.0,2.0627685711217563,0.9961051400524867,0.0010946371318145953,0.0012041313485204922
2020-04-04,11300.0,3.9026457675756427,0.9751401961372348,9.866586318629244e-05,0.030822674454926615
2020-04-04,11450.0,2.024290921033175,0.9988678040557146,0.0002940146180141376,0.0
2020-04-04,11500.0,2.0238289942733125,0.9971900450271936,0.0004914116136872888,0.0
2020-04-04,11520.0,2.907689582709063,0.9920410278459906,0.000127594445197375,0.018669137089212237
2020-04-04,11570.0,2.711982997972255,0.9868589555355138,0.0008850270473403574,0.03340606516058238
2020-04-04,12380.0,3.0475619030749828,0.9825032252095226,0.0006394829711871405,0.07392385718153097
2020-04-04,12850.0,2.3051284727556345,0.9867030952994446,0.0005443144690903424,0.014980435911255445
2020-04-04,12930.0,3.044550434492711,0.9827156517121968,0.00034556951050566156,0.04127811410055495
2020-04-04,14100.0,,1.0,2.0130355223924225e-05,0.0
2020-04-04,14170.0,2.5968450658714968,0.9794588866582303,0.0004488367218995546,0.09539520450796775
2020-04-04,14500.0,2.939086720072979,0.9967069450643422,0.00018847776165723836,0.007416577257006954
2020-04-04,14700.0,2.2886521483924875,0.9905580085481464,6.188373657331883e-05,0.007395341097298664
2020-04-04,14900.0,2.137396076603704,0.9944897128576718,0.0005652288078987995,0.005352984539069189
2020-04-04,15350.0,2.215158868422036,0.9814971018633196,5.080668363991171e-05,0.007927466187713006
2020-04-04,15950.0,2.852549924895571,0.976848251647088,0.00014491025911613,0.024462266297586605
2020-04-04,15990.0,2.3477757264741563,0.9844217865418806,0.00048514278646456213,0.0
2020-04-04,16260.0,3.7652784987657064,0.9892258458300159,0.0006062589948433009,0.05459393970929058
2020-04-04,16350.0,2.7611510476440055,0.9944532699652756,0.0005924245153255978,0.0003225351826394175
2020-04-04,16550.0,2.541118622630408,0.967647472840833,0.00030934037863805544,0.07116865861689071
2020-04-04,16700.0,2.030688532546061,0.9967399591304386,0.0002236539930222733,0.0027721580617527234
2020-04-04,17100.0,4.3035002994654405,0.9794969894163968,0.00012196210055776666,0.026030526292888777
2020-04-04,17150.0,2.0246462836503674,0.9979890326706836,0.00045368399536124403,0.0
2020-04-04,17200.0,4.186410699639118,0.9471264203754162,0.0007966687900789126,0.2490230661769378
2020-04-04,18050.0,2.639528390980205,0.9421512605950386,0.00013969559879678793,0.07013157734286629
2020-04-04,18250.0,2.8865541960043495,0.9848090446630524,0.00014767806104160308,0.014794426459442657
2020-04-04,18500.0,2.40548662856921,0.9561476536607993,0.00013677604886366698,0.07055562293210875
2020-04-05,10500.0,4.027207485514602,0.9780784933909048,0.0004459789671293634,0.05458022903963674
2020-04-05,10750.0,2.0597574099949387,0.996297633901248,0.0010735536268357577,0.0006012551957087815
2020-04-05,11300.0,4.409755111913695,0.9680923388168816,9.820536274919533e-05,0.0265365389389361
2020-04-05,11450.0,2.4135892767885236,0.9987916102464944,0.0002856786280191406,0.0
2020-04-05,11500.0,2.0238443021598536,0.9971581085080078,0.0004772126500119913,0.0
2020-04-05,11520.0,3.4166073070145893,0.9884381208453779,0.00012759392114321502,0.01807903480758608
2020-04-05,11570.0,4.130158011289588,0.9860029063047375,0.0008769160379394936,0.01938359818701169
2020-04-05,12380.0,3.3208773900897044,0.9797751568458257,0.0006377942705521362,0.05444207302465498
2020-04-05,12850.0,2.2058676882650725,0.986145221844938,0.0005378457948720949,0.010528008890787588
2020-04-05,12930.0,4.865835347696577,0.9823146245569884,0.0003437864617223607,0.029242564346114167
2020-04-05,14100.0,,1.0,2.0229553123052303e-05,0.0
2020-04-05,14170.0,3.348631659953342,0.9785338070073342,0.0004470394703302833,0.08163229367594468
2020-04-05,14500.0,3.1703418261456084,0.9962482680020834,0.000188410965387652,0.006686932512344018
2020-04-05,14700.0,2.298845863648911,0.9890434317254239,6.169941421480939e-05,0.007801035405053507
2020-04-05,14900.0,2.195538595664845,0.9943146668867896,0.0005574376069415455,0.005017710052091768
2020-04-05,15350.0,2.1533893635847896,0.9822504134049423,4.99348126165579e-05,0.003868272902459482
2020-04-05,15950.0,2.6632789582400687,0.9777850888906356,0.00014520363977225847,0.034915145381341654
2020-04-05,15990.0,2.8372039105910187,0.9828132661635894,0.0004813443994291015,0.0
2020-04-05,16260.0,4.786236767987951,0.9882505622900075,0.0005958858124095602,0.052137509172354345
2020-04-05,16350.0,2.6176861117132177,0.9953621221312464,0.0005784875506125035,0.0005042785512396232
2020-04-05,16550.0,3.248158663825685,0.9612653876758195,0.00030782783985659664,0.05654017505307689
2020-04-05,16700.0,2.0308897307210683,0.9965646688332386,0.00022327021622688578,0.002416850653930929
2020-04-05,17100.0,4.661797849585611,0.9782550943753668,0.00012187655149350781,0.030153171646214835
2020-04-05,17150.0,2.024620177248901,0.996486271532113,0.0004424761170828287,0.0
2020-04-05,17200.0,3.7798961879886073,0.9477134652101042,0.0007909525533309613,0.368578751410438
2020-04-05,18050.0,2.9120107781005258,0.9407906494272518,0.00014035803317212364,0.05515600221464575
2020-04-05,18250.0,3.195108668221556,0.9854518763710827,0.00014651954440981753,0.017374437173039405
2020-04-05,18500.0,2.5070478740591775,0.9604785042815045,0.00013658671877332223,0.06159155130853247
2020-04-06,10500.0,4.704150253210156,0.9698130281413768,0.00040945497134289025,0.06286461650787746
2020-04-06,10750.0,2.1439002688933724,0.9950458952079683,0.0009463982032144611,0.0018879417475282994
2020-04-06,11300.0,4.994054335198823,0.9597089028462727,9.024876892702647e-05,0.02276315977354425
2020-04-06,11450.0,2.368736220153732,0.9971270277896522,0.0002403163703780207,0.0
2020-04-06,11500.0,2.1066813750646114,0.9931911370486172,0.0004218985981978319,4.555222021093239e-05
2020-04-06,11520.0,4.812659232049239,0.9855178786933291,0.00011790677672629738,0.013855468615581581
2020-04-06,11570.0,4.731862270600458,0.9821790064868641,0.0007949981048665813,0.03674472404088826
2020-04-06,12380.0,4.031819292966402,0.9764081705674545,0.0005727497967381415,0.06256267463747586
2020-04-06,12850.0,2.277553397230398,0.9845192037413453,0.0004798521800228191,0.01127067219195845
2020-04-06,12930.0,5.808229066545928,0.976020094397582,0.0003123984187036682,0.028828949179575385
2020-04-06,14100.0,,1.0,1.8327670729610598e-05,0.0005686000833298546
2020-04-06,14170.0,3.7634259462426654,0.9625708393807766,0.00042668025569777586,0.09399495479118411
2020-04-06,14500.0,3.707438336072716,0.9957512711016112,0.00018090834586116438,0.005287646716841906
2020-04-06,14700.0,2.7848575565532734,0.977666312800127,6.187942720053265e-05,0.011279524812660742
2020-04-06,14900.0,2.643324893996479,0.9885397729058198,0.0004915745450447806,0.00416698516348116
2020-04-06,15350.0,3.1103767111443315,0.9786861856610882,4.796316910881334e-05,0.007294379078445412
2020-04-06,15950.0,3.408682755436939,0.9464283624925932,0.0001467936026893417,0.03360060968594071
2020-04-06,15990.0,2.9409045614826503,0.9722638091418476,0.0004485089391191561,0.005239019588233669
2020-04-06,16260.0,4.810099817872041,0.980383577455864,0.0005589241362821064,0.04785694644548711
2020-04-06,16350.0,2.8600502127480207,0.9872794680200648,0.0004988683828695518,0.00124590875170349
2020-04-06,16550.0,3.2789864389361703,0.9512922710314607,0.00028835418751589983,0.06717932226455789
2020-04-06,16700.0,3.616360653720609,0.9934816285863012,0.00020924893850675168,0.005206216148735767
2020-04-06,17100.0,6.039561234311991,0.9705183268867176,0.0001135298532793939,0.02164050836071747
2020-04-06,17150.0,2.024725561506968,0.9977213260363167,0.0003895624249091981,0.0016871419012955884
2020-04-06,17200.0,5.621632519377083,0.8878002824266608,0.0008370149391390033,0.3325596458031113
2020-04-06,18050.0,3.2755872825983112,0.9235089871010894,0.00013679391994996076,0.04429122660359206
2020-04-06,18250.0,3.4499140491847786,0.9745398045049771,0.00014354357116486886,0.01900392643475736
2020-04-06,18500.0,2.787553614036421,0.9335827356782285,0.000136520622304748,0.054978614019883944
2020-04-07,10500.0,4.296469732709594,0.9582848118121085,0.0004142501517992859,0.07979853890294589
2020-04-07,10750.0,2.179929689382166,0.9941277902137218,0.000944922043912101,0.0013713270793161425
2020-04-07,11300.0,5.091167951222384,0.9542436302346948,9.038672644902118e-05,0.022211855565495642
2020-04-07,11450.0,2.4534866367621926,0.9935449985402466,0.00024256834790859966,0.0
2020-04-07,11500.0,2.437223345239036,0.9916579181806713,0.0004201765959456619,2.5373669392051903e-05
2020-04-07,11520.0,4.377927284115379,0.982034937145167,0.00011734260872378171,0.01506652930368262
2020-04-07,11570.0,4.210941764235551,0.9760767735982145,0.0007928617280183741,0.04647625309053427
2020-04-07,12380.0,4.011178695148497,0.9692896079649108,0.0005749935014808806,0.05937180014820551
2020-04-07,12850.0,2.410906254913014,0.9805043612313922,0.0004833060991109798,0.012934100569280644
2020-04-07,12930.0,5.729858228228924,0.969215885263635,0.000310349013208792,0.03438966570155028
2020-04-07,14100.0,,1.0,1.8099175727011316e-05,0.0005152534009606885
2020-04-07,14170.0,3.6391116444434704,0.9496088900500914,0.0004302734423979135,0.08775785283664896
2020-04-07,14500.0,3.2967617904720705,0.9940636191743729,0.00018049052061610508,0.004099378842306212
2020-04-07,14700.0,3.0770548139665874,0.9667490168782829,6.246776032897954e-05,0.011554285427415928
2020-04-07,14900.0,2.8403903603577896,0.9865981368889588,0.0004946079509461124,0.0038060666247162144
2020-04-07,15350.0,3.1894977776409887,0.9720745413471955,4.804178261525575e-05,0.006623388077603211
2020-04-07,15950.0,3.527058696795167,0.9400436718215344,0.00014771511595748198,0.034270122870447
2020-04-07,15990.0,3.1574289130215356,0.9632682262472968,0.000451492091283219,0.002077733660256589
2020-04-07,16260.0,4.56313173626934,0.9771887284755574,0.0005573925200583398,0.0441038173093399
2020-04-07,16350.0,2.9410778988237896,0.9829309792399648,0.0005039937011084319,0.00015149128112269415
2020-04-07,16550.0,3.436203185398065,0.9325897215270958,0.00029376387409058285,0.06885006572023196
2020-04-07,16700.0,2.940928846687094,0.9926228066198538,0.0002093991114803325,0.004832306047613242
2020-04-07,17100.0,5.4737204686532825,0.95909189468844,0.00011368403422708428,0.02251227371477908
2020-04-07,17150.0,3.234865948521377,0.9883361639147896,0.00039109932865999,0.0019874733887615386
2020-04-07,17200.0,5.517904981429319,0.8848432805312123,0.0008374285248565818,0.3187152889384858
2020-04-07,18050.0,3.1389240180714237,0.9165917845385593,0.0001372007943673813,0.04331772149653052
2020-04-07,18250.0,3.5223224890176366,0.965890359830265,0.00014378035849067533,0.02190446384535105
2020-04-07,18500.0,2.8787501611608377,0.9293456926504915,0.00013696952565908724,0.049441108327139396
2020-04-08,10500.0,4.085474024191201,0.9592415007840275,0.000411495016246572,0.07997211389043848
2020-04-08,10750.0,2.1533568935287093,0.9935323822551533,0.0009414472624815329,0.0033984552744445837
2020-04-08,11300.0,5.076883835336873,0.9510746402469634,9.040317528911263e-05,0.02494310346985538
2020-04-08,11450.0,2.426610867651095,0.9924794107634771,0.00024262558791922773,0.0
2020-04-08,11500.0,2.511218780964367,0.9905095935319631,0.00042090777780363046,4.517821753450859e-05
2020-04-08,11520.0,4.46961878824038,0.9820211961958647,0.00011690559385484692,0.013930709384630612
2020-04-08,11570.0,4.046397168235347,0.9805418991483124,0.000794632204027478,0.044022864432553585
2020-04-08,12380.0,3.872125860841495,0.9701955344203337,0.0005744684938918405,0.057551488170333856
2020-04-08,12850.0,2.3262829247274137,0.9848425230040709,0.0004832592425812166,0.010561990199506426
